
Yr Mo Dy   RPT   VAL   ROS   KIL   SHA   BIR   DUB   CLA   MUL   CLO   BEL   MAL
75  3 21 16.33 14.46 14.50  7.83 11.54 10.13 11.12  9.83 12.29 11.96 14.88 22.34
75  3 22 16.54 13.00  9.59  7.62 11.46  6.63 10.92  9.04 10.13  8.87 13.04 14.21
75  3 23 15.63  9.54 10.58  6.25 11.87  7.21 10.63  9.13  9.83 10.96 12.21 19.75
75  3 24 17.16  7.67 12.08  8.00  9.71  6.75 11.67  8.12 10.21 12.42  9.04 22.95
75  3 25  8.50  6.29  8.75  3.75  7.08  5.66 10.88  7.71 10.50  8.79 11.04 10.58
75  3 26  9.21  8.63 13.29  3.08  6.29  5.63  7.33  7.54  8.96  7.00 14.42 16.71
75  3 27 15.63 11.87 17.79  8.42  9.25  5.21 10.17  8.38 10.96 10.58 13.67 19.70
75  3 28 15.87 12.67 12.17  6.00 10.21  7.62  9.42  9.29 10.75 10.00 16.17 20.62
75  3 29 15.37 12.54 10.79  7.08  9.46  6.46  9.62  8.25  9.33  9.83 18.05 20.12
75  3 30 16.08 16.96 15.12  7.17  9.75  6.54  8.58  8.42  9.50  9.71 15.87 14.62
75  3 31 12.79 10.83  8.29  6.58  8.87  6.29  9.46  7.62  8.96  9.59 12.92 15.59
75  4  1 16.50 11.54 10.50  7.71  9.25  8.08 11.71  8.92 11.04 12.17 13.79 18.16
75  4  2 17.50 15.12 16.75  8.87 12.87  8.25 10.75 12.17 11.34 10.88 17.41 19.29
75  4  3 15.04 11.54 17.58  8.04  9.29  7.08 11.79  9.08 12.04 14.83 15.16 25.62
75  4  4 12.62 10.63 18.34  6.58  6.46  3.46  9.79  8.04  9.17  8.42 11.54 16.75
75  4  5  9.92  7.33 13.54  4.79  5.29  2.00  7.00  4.92  7.12  4.88 10.41 11.92
75  4  6 12.50  7.75 13.83  6.92  6.34  3.71  8.33  6.29  8.29  5.88  8.04 13.21
75  4  7 21.84 15.83 15.00 11.58 16.00 10.92 17.71 14.04 15.71 20.54 20.91 33.04
75  4  8 20.21 17.12 17.00 11.79 12.12 11.58 15.92 12.75 13.50 15.46 20.33 31.25
75  4  9 15.63  9.08 13.13  7.54  8.71  8.04 10.54  6.38  9.46 10.41 13.50 18.63
75  4 10 16.54 11.00  9.87  7.46 12.62  9.62 11.79 12.29 12.54 10.83 15.00 19.25
75  4 11 14.88  7.87  8.08  6.21  9.46  7.41 12.83  8.96 11.63 10.34 12.50 18.41
75  4 12  6.96  3.33  6.79  4.92  7.58  5.91 10.29  6.79  9.42  7.67  9.59 12.42
75  4 13 12.33 14.29 10.37  5.66  8.33  6.63  9.08 11.50 10.13  9.75 16.42 14.00
75  4 14 18.46 15.59 15.96  7.87 12.83  9.38 10.00  7.87 11.87  7.62 11.71 10.58
75  4 15 13.08  9.13  7.75  3.54  6.96  2.62  4.46  3.96  5.88  4.08  8.38  6.71
75  4 16  8.25 11.87  8.17  3.58  7.58  5.54  5.54  8.12  9.54  6.50 14.92 11.17
75  4 17 10.17 11.50 10.92  4.71  8.42  6.63  8.38  9.00  8.92  8.38 15.92 12.00
75  4 18  7.41 11.08  5.46  3.92 10.54  6.92  6.79  8.75  9.50  6.67 19.87 13.17
75  4 19 13.62 13.21  8.92  5.41 13.04  8.63  9.79 10.08 10.63  8.71 17.54 18.50
75  4 20 19.62 16.04 17.71  7.87 10.08  9.00 11.38  9.54 12.42  9.33 11.34  9.62
75  4 21 10.46  7.62 13.50  4.17  5.54  4.00  4.67  7.71  8.79  7.50  9.62  7.25
75  4 22  4.58  5.63  3.29  2.42  7.41  2.29  4.04  4.71  5.88  6.83  6.54  9.17
75  4 23  8.08  5.71 10.79  4.21  5.75  3.00  2.54  3.50  6.71  5.54  4.17  9.96
75  4 24  4.58  1.96 12.96  2.21  4.17  1.87  1.21  1.46  4.17  1.92  6.13  5.25
75  4 25  4.25  1.42  6.38  1.92  3.63  0.17  1.87  3.54  2.17  2.13  4.79  2.29
75  4 26  8.75  4.12  6.29  3.00  5.96  3.17  3.08  4.54  6.04  4.75  7.92 12.12
75  4 27  7.62  9.62 12.71  4.75  6.92  3.67  4.83  3.75  5.75  5.00  8.75 13.42
75  4 28 10.67 11.00  9.21  4.88 12.50  6.79  7.21  9.04 11.42  8.79 17.88 18.29
75  4 29 14.17 16.50 10.34  8.17 16.42  9.83 12.96 11.96 12.83 13.25 19.33 23.25
75  4 30 18.50 15.75 14.92  8.38 16.50  9.87 10.41 11.34 13.33 12.67 17.88 19.33
75  5  1 22.54 16.04 17.16  7.75 13.92  8.75 13.88 11.04 13.42 11.46 15.25 21.67
75  5  2 14.46 10.96 11.38  6.92 14.88  2.50  4.38  2.42  4.54  5.66  6.67 15.41
75  5  3  6.25  6.29  4.92  1.71  3.54  0.29  2.54  2.42  1.04  2.04  6.63  6.38
75  5  4  1.63  3.96  5.37  0.46  4.08  0.63  0.92  1.42  3.42  1.67  3.83  3.79
75  5  5  6.13  4.21 15.71  3.88  5.09  3.96  5.63  3.58  5.46  3.37  7.83  7.33
75  5  6  8.79  8.63 21.59  6.54  8.12  5.54  6.96  5.04  7.54  5.09 13.75  6.29
75  5  7 11.83  9.33 27.67  8.21  7.58  6.54 12.04  6.04  9.29  6.75  9.83 10.54
75  5  8 17.92 13.13 24.00  8.67 15.50  7.04 11.08 13.54 12.17 10.79 15.41 10.88
75  5  9 16.66 15.41 13.67  7.00 14.09  8.08  7.41 12.96 11.25 13.17 13.92 19.62
75  5 10 15.96 11.17  9.46  6.13 10.92  8.42  9.54  9.83 10.67 12.25 12.67 20.46
75  5 11 11.42  9.04  9.17  3.58  7.00  3.33  5.33  5.17  5.83  5.88 10.37 11.58
75  5 12 13.54 10.04 11.87  5.21 11.63  7.75  7.33  8.25 11.00  7.00 11.58 13.54
75  5 13  6.79  6.13  5.91  1.67  5.09  1.63  2.13  2.92  3.92  3.83  8.00  8.96
75  5 14  6.87  4.67  9.54  2.71  8.08  4.50  6.21  7.62  6.17  7.46 14.50 14.79
75  5 15 10.04  9.25 22.17  5.33  8.63  5.63  7.87  5.41  6.21  3.71 14.17 10.71
75  5 16  6.71  7.08 14.92  3.54  5.00  0.79  3.13  4.50  2.29  2.29  6.46  5.58
75  5 17  6.29  2.83 11.58  1.87  3.75  0.83  2.21  1.92  2.04  2.04  4.33  6.08
75  5 18  6.21  4.71  3.46  1.87  3.46  1.08  3.92  3.75  1.92  2.62  8.83  5.83
75  5 19  4.38  6.46  3.04  1.50  3.13  1.33  4.04  5.41  3.50  4.21 15.54 13.54
75  5 20  9.67  2.50 10.00  2.50  4.29  4.04  2.54  2.96  3.58  4.04  9.08 14.25
75  5 21  6.79  2.75 13.42  3.92  5.00  4.17  3.71  5.41  6.42  5.37 15.75 18.71
75  5 22  6.38  4.96 16.66  5.54  7.71  4.42  6.21  7.79  8.50  9.96 14.67 18.88
75  5 23  8.21  9.59 10.79  4.50  6.42  4.71  5.88  7.17  8.12  9.29 10.88 15.92
75  5 24  9.00  4.04 13.33  4.08  6.38  2.88  5.71  4.83  6.38  4.58 11.58 10.00
75  5 25 11.75  5.75 16.50  4.79  6.54  5.88  7.96  6.63  8.21  7.12 10.50 12.21
75  5 26 10.29  5.96 19.67  6.38  7.96  7.71  9.62  9.29 10.08  7.54 12.87  7.29
75  5 27 12.83  8.21 23.58  7.38  9.50  8.75  9.92  9.59  9.25  7.67 11.42  8.25
75  5 28 12.25  6.67 24.54  4.83  9.92  7.83  6.87  9.59  9.67  5.79 11.58  7.12
75  5 29  6.92  5.17 16.21  3.33  4.29  3.21  3.92  5.83  4.88  2.21 12.67  4.33
75  5 30  9.42  4.42 12.75  2.96  6.46  4.08  5.33  7.79  7.17  3.33 19.08 13.88
75  5 31  9.33  7.17  7.92  3.21  5.71  3.42  3.00  7.21  5.09  5.79  9.38 13.54
75  6  1 10.96  8.79  9.50  4.75  9.62  5.58  8.38  9.75  9.29  8.75 11.75 18.34
75  6  2 23.21 16.58 18.79 13.13 15.92 12.08 17.21 15.46 14.58 20.00 20.25 32.79
75  6  3  9.62  4.92 10.37  3.88  5.58  3.33  5.91  4.79  6.46  6.58  6.29 11.21
75  6  4 11.83 12.71 10.54  4.96  8.87  4.83  3.75  6.96  8.04  5.79 14.12 12.83
75  6  5 12.33 16.17 11.46  7.50 12.87  9.92  9.13 12.71 13.25 10.50 17.58 14.17
75  6  6 11.12 18.38 12.12  9.25 16.54 10.67  7.46 11.67 14.54 13.04 18.75 22.79
75  6  7  6.63  9.50  5.04  3.04  4.96  3.83  2.88  8.17  6.04  5.79 14.54 10.75
75  6  8  7.67  8.96  2.92  3.54  8.54  4.92  3.92  7.00  6.96  6.50  6.79  9.04
75  6  9  3.96  3.67  7.00  1.79  6.08  2.46  4.58  4.00  5.75  4.67  6.29 10.04
75  6 10  7.00  7.54  3.67  1.25  6.42  1.00  1.58  4.33  2.75  0.54  5.75  5.91
75  6 11  7.96  1.96  2.88  1.63  4.00  1.25  1.58  3.54  2.00  2.00 10.67  6.54
75  6 12 10.17  6.58  5.88  2.88  5.46  1.75  3.75  4.96  4.58  4.54  6.42 10.13
75  6 13 10.08  3.96  6.87  4.17  9.29  5.46  7.58  7.21  7.12  6.92 11.08 14.62
75  6 14 13.33  9.29  8.92  6.71 11.92  7.92  9.00 10.83  9.46  9.92 13.08 17.88
75  6 15 10.54 10.58  8.67  4.71  9.08  6.04  5.63  8.00  7.00  5.71 11.46 13.79
75  6 16  9.79  7.92  7.38  1.92  6.54  2.13  3.33  4.25  4.96  3.13  7.50  9.21
75  6 17 10.75  8.79 11.12  3.75  7.33  3.96  4.42  8.21  7.38  5.58 11.71 10.92
75  6 18 15.00 15.21 14.75  8.33 12.75  9.79 10.46 14.79 12.58 12.58 21.50 20.46
75  6 19 15.37 12.96 16.13  9.21 12.71  8.96 11.71 14.09 12.21 11.00 20.33 19.38
75  6 20  5.41  1.79  6.38  2.00  4.88  1.25  4.42  4.33  5.37  3.63  8.25 11.08
75  6 21  5.79  3.96  9.33  1.92  4.17  2.29  3.54  3.67  6.50  4.12  5.00 15.63
75  6 22  5.75  3.21  6.13  2.25  4.71  1.63  2.50  6.38  2.67  3.63  7.00  8.63
75  6 23 11.38  6.75  5.71  4.83  6.87  4.04  6.04  6.13  6.21  5.04  7.96 11.54
75  6 24  8.25  9.46 12.58  4.96  6.58  3.79  4.08  5.75  7.41  6.13  6.17  8.79
75  6 25  6.17  6.25  9.62  2.37  5.71  1.04  1.79  4.50  3.42  3.37  5.63  9.96
75  6 26  9.50  9.71 17.00  5.88  9.42  5.91  5.46  9.46  8.87  8.12 10.41 14.96
75  6 27 10.54  9.54 14.79  4.29  7.21  3.67  6.87  9.00  8.83  3.92 13.33 10.96
75  6 28 10.54  5.54 13.62  3.71  5.75  5.58  6.04  7.00  9.00  4.33  8.58  8.04
75  6 29  8.17  4.71 11.54  2.50  4.25  0.25  1.83  4.63  3.37  1.17  5.21  7.25
75  6 30  9.13  3.21  5.21  2.21  5.54  1.50  1.63  3.83  3.25  4.46  4.67 10.67
75  7  1  6.25  3.25  5.50  1.92  3.46  1.33  2.92  2.75  2.37  2.21  6.13 11.46
75  7  2  4.96  4.54  3.50  2.29  4.46  3.54  4.79  4.25  4.50  2.08  5.91  7.00
75  7  3 10.83  5.17  6.21  3.58  5.41  2.83  3.96  4.67  6.42  3.37  7.67  5.63
75  7  4 10.08  8.00  6.83  3.42  7.21  2.46  4.12  7.29  4.38  2.00 12.54  6.17
75  7  5  8.08  4.50  4.33  3.08  4.54  2.62  4.71  6.21  8.50  4.42 13.04  7.75
75  7  6  7.33  4.63  9.96  2.00  5.79  1.58  4.63  3.83  5.58  3.00  6.87  7.87
75  7  7 14.33  6.83 16.00  4.63  7.92  6.54  8.50  9.29 10.08  6.13  8.79  9.54
75  7  8 11.71  6.96 12.83  6.17  8.63  8.92  8.67 12.00 11.25  6.71 10.71 13.21
75  7  9 10.34  6.92  9.67  5.04 10.41  6.87  8.29  9.62  8.83  6.13  9.29 16.58
75  7 10 10.08  7.25 12.08  5.46  7.12  3.42  6.67  2.96  7.87  3.33  7.17  7.96
75  7 11  7.83  7.58  8.79  4.33  7.75  5.00  9.13  6.67  7.96  4.58  6.67  8.83
75  7 12 12.79 12.71 11.25  5.50 10.46  5.75  5.96  7.79  9.13  5.04  7.67 10.96
75  7 13 13.37  8.92 12.87  7.12  9.92  7.00  6.58  5.17 10.08  6.34  9.13  9.71
75  7 14 15.41 10.75 15.87  7.62  9.62  6.54 10.71  5.41 11.17  8.00  9.92  9.54
75  7 15 15.04 11.58 13.54  6.96 13.75  9.29 14.37  9.62 12.21 10.17 12.38 16.08
75  7 16  1.71  3.63  7.29  3.17  4.46  2.71  7.58  5.37  5.63  4.50  8.25  4.67
75  7 17  8.67  6.50  2.92  2.13  6.67  2.92  2.79  4.17  2.71  2.04  5.33  7.00
75  7 18  7.00  9.54  7.96  3.96  7.71  4.63  5.21  5.71  6.67  4.29 13.37  5.37
75  7 19 11.79 12.58 12.00  5.04  8.42  6.67  8.54 11.21 10.63  8.79 16.21 12.46
75  7 20 10.13 10.71  9.71  5.13 10.75  5.58  9.79  7.75  9.71  6.08 15.25 15.75
75  7 21 12.58 13.17 13.08  5.71 15.59  9.08 13.79 12.75 13.25 11.71 20.83 21.34
75  7 22 18.88 16.29 20.04  9.71 20.12 11.71 17.29 11.08 15.63 12.25 16.88 15.16
75  7 23 15.96 14.88 13.42  8.54 15.67  9.13 14.62 13.42 13.13 10.83 16.75 15.87
75  7 24 16.75 12.87 12.04  7.96 15.75  8.67 13.75 11.79 11.04 10.21 15.09 22.46
75  7 25  7.87  7.58  8.96  2.54  9.59  4.75  9.59  6.67  9.46  7.33 13.88 13.59
75  7 26  4.17  5.41  9.13  3.00  6.87  4.79  9.46  7.08  8.63  5.71 15.12 15.63
75  7 27  5.33  2.83  5.21  1.83  3.17  0.92  4.08  3.00  2.92  1.46 11.54 11.08
75  7 28  6.34  6.04  6.04  1.96  4.88  3.33  5.83 10.17  7.38  7.92 17.62 15.46
75  7 29  9.00  6.25 12.04  3.50  5.75  4.83  6.04  8.75  8.71  6.92 12.62 13.96
75  7 30  7.25  9.25 11.96  2.62  6.58  3.54  3.75  5.83  6.96  5.17  7.38 10.21
75  7 31  9.21 10.41 21.42  5.21  6.87  3.46  6.04  4.25  6.54  2.50  3.88  6.87
75  8  1  8.12  5.29 16.38  2.96  4.29  0.83  2.71  2.58  3.37  1.63  3.71 13.92
75  8  2  7.41  1.08 11.12  2.29  2.54  0.46  3.33  1.58  4.75  2.37  4.29  7.29
75  8  3  5.83  2.46  5.54  2.62  2.00  1.25  4.38  0.46  4.08  1.96  3.71  5.21
75  8  4  9.50  5.13  5.25  5.17  8.17  4.71  3.83  6.63  7.92  6.75  7.29 11.71
75  8  5 12.46 15.12 10.96  9.33 14.96  8.63  7.75  9.50 11.63  8.92  8.29 15.87
75  8  6 14.71 15.75 11.46 10.63 14.62  9.25  9.46 12.04 13.70 12.29 20.12 17.79
75  8  7  8.92 10.58  6.46  5.09 10.34  6.42  4.83  9.46  9.71  8.54 20.08 14.21
75  8  8  8.42  3.29  8.08  3.79  4.67  1.54  4.83  2.88  3.50  3.29  7.87  6.00
75  8  9 17.83  8.46 11.79  7.92  7.54  4.75  5.29  8.92  9.54  6.67  9.21 14.50
75  8 10  8.08  3.54  5.63  2.75  2.67  1.04  0.92  2.54  4.75  0.46  6.54  6.50
75  8 11  6.13  5.41  5.79  3.92  5.58  2.29  2.75  1.38  5.41  2.96  4.79  6.54
75  8 12 11.92  7.58  9.59  5.41  9.04  4.63  5.88  4.96  7.83  1.92  6.75  4.00
75  8 13  6.04  4.38  5.13  3.00  4.96  2.92  2.62  4.75  7.46  4.54  6.42  9.38
75  8 14  6.67  7.38  7.33  3.96  6.71  3.83  3.25  6.38  6.54  2.42 12.08  6.79
75  8 15  6.87  7.87  6.42  3.46  8.96  4.96  5.75  6.00  8.79  6.25 10.75  8.46
75  8 16  8.46  4.92 10.13  4.92  6.17  5.17  9.54  7.58  8.00  8.12  8.50 12.38
75  8 17  3.67  5.29  4.67  1.79  3.37  0.92  2.79  2.13  0.87  2.25  8.38  8.21
75  8 18  4.92  6.96  5.46  2.71  3.58  2.79  5.33  4.92  6.54  5.13  9.00 11.08
75  8 19 14.25 13.50 13.92  6.17 11.92  6.92  8.38 11.96 11.21  8.92 15.25 14.25
75  8 20 14.67 10.54 12.92  6.29 14.17  9.08 11.50 10.58 12.08 10.96 16.04 19.75
75  8 21 13.42  9.87  8.25  4.33 10.00  5.71  8.42  7.50  8.50  7.21 12.29 18.75
75  8 22 12.12  8.25 10.00  7.00  9.13  5.66  9.42  7.08  8.46  7.87  9.13 16.38
75  8 23  9.50  6.92  8.63  4.88  8.58  5.09  6.29  7.96  8.08  7.21 11.63 13.37
75  8 24  5.46  4.17  6.46  2.17  5.58  3.33  6.34  6.00  7.29  3.54 10.00 12.38
75  8 25  5.37  5.83  6.34  1.96  3.83  2.42  5.00  6.92  6.38  4.88 12.71 13.70
75  8 26  3.13  5.66  7.21  1.46  1.46  1.13  2.46  6.96  5.37  4.33 12.58 11.12
75  8 27  4.21  3.75  3.46  1.50  2.08  1.58  3.00  3.04  2.96  1.29  7.00  4.75
75  8 28  4.58  2.75  3.33  1.50  2.75  0.75  3.17  2.75  2.75  2.25  7.62  7.83
75  8 29 12.87  9.42 14.50  5.75  7.04  4.46  8.29  8.46  7.83  7.58 11.50 17.41
75  8 30 17.50  9.71 16.62  9.25  8.12  6.79 14.00  6.58 10.17 10.63  8.04 16.00
75  8 31  8.08  3.46  9.13  3.96  2.46  1.75  6.42  2.88  4.79  1.46  8.67  9.79
75  9  1  5.96  2.71  5.29  1.67  2.96  0.58  5.50  3.25  2.25  1.46 12.42 11.04
75  9  2  7.33  7.58  8.87  3.58  6.17  3.83  7.46  8.63  7.21  4.67 14.25 14.42
75  9  3  9.08  5.54  7.71  3.88  4.96  2.33  6.54  2.62  6.71  5.50  8.54 12.38
75  9  4  9.17  7.83  9.17  5.04  8.29  5.29  9.71  6.79  8.46  6.63 15.37 17.12
75  9  5  7.08  6.34  7.50  3.88  6.50  3.13  7.04  4.92  6.83  3.83 10.50 13.54
75  9  6  7.21  7.00  6.46  1.63  6.25  3.17  5.09  5.17  6.21  3.88  7.54  7.79
75  9  7  6.08  4.00  5.66  1.96  2.08  1.38  4.96  4.96  3.92  1.92  9.83  8.21
75  9  8 11.50  9.75 11.38  5.75 10.25  6.75 10.00  9.71 10.13  9.42 17.62 18.79
75  9  9 16.62 13.17 13.00  5.54 13.62  7.87 11.50  9.92 12.08  9.29 15.34 18.75
75  9 10 10.37  9.59  9.42  3.37  9.79  5.79  9.33  6.96  8.75  6.42 12.21 14.83
75  9 11 15.83 16.92 12.46  5.63 14.62  8.12  8.79  6.75  9.29  3.33 12.29 12.12
75  9 12 16.88 10.67 12.54  8.33 12.92  8.50 12.87  8.63 10.58 10.21 13.21 18.75
75  9 13 10.25  8.83 13.75  3.54  5.17  3.92  9.25  4.96  5.71  5.00  8.92 16.46
75  9 14 20.50 12.83 16.46  8.21 10.41  8.17 12.92  9.38 10.13 11.08 18.12 25.46
75  9 15 10.37  7.21 10.25  3.25  5.33  2.92  7.75  5.91  6.50  6.46 12.62 16.33
75  9 16  5.63  3.88  7.83  1.38  3.96  4.21  4.92  5.00  7.46  3.92  9.83 13.42
75  9 17  9.04  5.71 14.50  4.21  4.63  3.79  6.29  6.04  7.25  5.04 10.71 14.17
75  9 18  9.38  5.83  8.96  4.42  4.75  4.12  6.63  5.04  5.96  5.00  8.58 13.08
75  9 19 14.37 17.08 11.83  5.71 13.00  9.29  8.25 13.25 11.54 11.17 18.91 18.75
75  9 20 12.46 11.96 11.04  5.50 13.13  8.33 11.42  9.62 11.29 10.96 19.58 25.58
75  9 21  8.75 10.21  7.17  3.79  7.00  5.50  9.29  8.08  8.50  7.79 18.00 18.63
75  9 22 22.21 20.91 19.67 12.04 16.21 14.96 16.25 19.29 17.54 18.12 28.79 30.54
75  9 23 12.33 10.54 11.87  6.83 12.42  7.92 12.25 10.00 10.67 10.46 19.33 26.96
75  9 24 23.54 20.08 19.04  9.38 15.37 12.96 15.67 18.25 15.37 14.62 25.50 25.41
75  9 25 13.50 12.12 11.50  6.58 12.67  8.04 12.42 10.67 11.87 10.21 13.59 17.75
75  9 26 11.50  6.71  8.75  3.88  5.25  3.58  8.12  4.17  7.04  4.50  7.25 14.83
75  9 27 19.75 15.04 18.41  9.25 13.92 10.58 14.12 11.21 12.21 13.13 12.62 19.12
75  9 28 20.33 16.92 17.33  8.67 13.59  8.50  9.96 10.13 10.71  9.46 13.21 15.79
75  9 29 19.79 12.75 17.83 11.71 12.46 10.29 14.42 10.63 14.46 14.46 14.88 22.37
75  9 30 13.17 11.25 14.88  4.79  8.92  6.75  8.67  6.34  8.29  6.83  7.71 13.46
75 10  1 13.79 11.04 14.67  6.29 10.29  7.04 11.25  6.46 10.50  6.17  9.17 16.71
75 10  2 19.00 17.00 16.04  8.38 12.75  9.42  9.75  9.71 11.04  8.42 11.50 16.58
75 10  3 13.29 13.25 11.17  5.79 14.71  9.04 13.88 11.38 12.38 11.63 22.79 24.67
75 10  4 16.25 15.46 15.46  8.12 20.67 12.46 18.46 14.67 16.04 14.00 26.71 29.08
75 10  5 14.25 14.83 15.21  5.91 12.25  8.50 13.33 10.34 11.58 10.29 18.05 25.00
75 10  6  3.25  3.21  4.38  1.71  1.83  1.17  5.09  2.13  3.88  3.54  8.71 12.46
75 10  7  7.21  7.12  4.08  1.25  3.63  1.46  2.08  3.21  3.63  1.25  5.21  5.54
75 10  8  4.21  5.75  6.58  0.33  1.75  0.17  1.08  1.13  0.29  0.21  5.17  6.96
75 10  9  4.92  3.21  3.75  1.00  3.21  0.79  4.58  2.67  3.25  2.46  8.58  8.25
75 10 10 12.08 12.12 14.17  5.50  9.17  5.29  8.38  6.38  7.96  4.79 11.21 12.54
75 10 11  8.42  3.79 13.42  3.92  4.42  1.87  6.00  2.88  5.09  1.67  6.08  8.38
75 10 12  5.37  7.12  4.92  0.96  4.96  2.13  1.46  3.50  4.17  2.42 10.58  8.63
75 10 13 17.62 15.79 13.13  3.37 13.04  9.25  7.96 11.21  7.04  7.83 16.13 13.17
75 10 14  9.83  9.29 11.54  3.00 10.25  6.08  7.08  5.54  8.58  9.08 11.00 16.00
75 10 15 16.21 12.17 12.58  5.00 10.37  6.13  6.96  6.46  7.75  5.13  7.17 11.96
75 10 16 12.12 10.08  7.62  3.50  8.50  4.63  5.09  5.66  6.67  5.71 10.58  9.21
75 10 17  4.21  5.13  5.91  0.42  3.54  0.29  6.04  1.54  2.25  1.25  4.46  5.58
75 10 18 11.21 16.75  6.42  2.21 10.08  4.67  4.29  7.00  6.08  4.71 11.21 12.04
75 10 19 17.79 22.46 16.50  9.71 19.38 12.83 14.00 14.33 12.83 12.50 22.79 24.41
75 10 20 22.00 24.41 18.21  9.67 23.13 13.70 16.04 15.87 15.34 15.37 24.04 27.84
75 10 21 23.83 25.84 18.88  9.59 22.79 14.37 16.66 16.71 14.75 12.50 20.67 24.04
75 10 22 27.42 22.54 24.41 14.42 24.41 19.55 21.42 19.29 20.30 19.79 23.50 32.46
75 10 23 13.75 16.42 15.92  8.29 12.75  8.25 11.75 10.54 13.62 12.17 20.88 19.75
75 10 24 17.50 17.25 15.29  9.00 13.46  8.79  8.04 12.46 13.00 12.46 24.58 22.08
75 10 25 17.75 21.04 14.42 12.62 18.84 12.71  9.96 16.04 17.08 15.34 26.71 27.25
75 10 26 14.67 18.16 12.42  9.50 15.00 12.17  3.46 14.33 16.21 12.17 19.17 23.63
75 10 27 12.21 18.79 10.25  7.25 14.29  8.42  2.29  9.87 12.83  8.04 13.92 17.71
75 10 28 10.75 15.54 11.54  8.29 12.25  9.46  5.50  7.41 11.54  7.00 13.88 13.79
75 10 29 15.63 18.08 13.83  7.92 14.00 10.63  9.46  9.92 12.79  8.29 11.46 15.09
75 10 30 19.92 17.96 17.21  9.50 14.29  9.79 11.42 12.75 13.37 12.92 19.04 20.58
75 10 31 15.25 10.34 15.16  7.41 10.79  7.92 12.46  9.83 11.92 11.34 12.00 19.12
75 11  1 14.12 11.92  9.71  4.08  8.54  3.67  9.92  4.79  6.58  6.17 11.21 12.71
75 11  2 15.54 15.29 13.75  6.46 14.62  9.13  9.71 12.21 11.08 10.29 22.88 21.62
75 11  3  9.75 12.46  8.25  4.79 12.33  5.88 11.67  8.58  9.54  8.75 20.08 22.46
75 11  4 17.92 13.79 13.92  5.33 12.83  8.46 12.50 11.29 12.42 12.29 19.04 21.21
75 11  5 10.00 10.13  8.46  2.08  9.08  2.54  6.38  3.63  7.08  5.25 10.71 14.21
75 11  6  8.75  4.67  6.87  1.25  5.29  1.96  8.58  2.54  4.88  4.38  6.83 16.29
75 11  7  3.33  2.46  8.38  0.37  3.08  0.08  5.50  0.63  0.37  0.75  5.88  8.25
75 11  8  9.08  7.08 14.71  1.67  7.00  3.25  8.79  4.71  4.67  3.58  7.29  8.67
75 11  9 12.42  8.92 16.13  4.25  6.21  3.71 11.67  7.04  5.54  5.79  7.96 11.92
75 11 10  6.46  7.21  8.00  3.29  4.50  1.96  6.13  4.42  6.87  6.50  4.29 16.42
75 11 11  7.33  4.96  8.00  0.67  2.58  0.29  5.66  2.75  6.29  3.50  4.21 10.25
75 11 12 17.04 14.12 16.04  5.79 11.96  8.58  9.71  8.67  7.58  5.79  7.92 12.04
75 11 13 11.38  9.00 11.71  3.67 11.67  5.63  6.96  6.83  5.54  4.83  6.46 12.67
75 11 14  9.75  9.67  9.25  2.54  7.71  3.88  4.96  4.17  5.58  3.25  5.58  9.75
75 11 15 13.67 14.00 11.75  5.17 11.34  6.54  9.87  8.54  9.87  7.75 11.54 14.00
75 11 16 27.63 20.25 23.38 15.12 18.21 11.04 18.21 15.00 13.96 15.67 22.25 36.08
75 11 17 22.75 19.12 23.16 13.00 13.00  7.75 14.00 10.41 11.08 11.46 18.96 29.63
75 11 18  9.21  7.33  9.96  2.17  8.00  3.08 11.54  5.91  6.75  5.66 10.67 16.25
75 11 19 12.87 13.00  9.83  8.50 16.96 10.46 18.54 14.50 14.42 14.21 16.92 25.08
75 11 20 11.04  5.13  7.79  3.37  5.71  2.46  7.08  2.67  4.21  3.88  3.67  9.79
75 11 21  2.67  2.17  1.50  0.58  2.71  0.37  0.63  2.04  0.42  1.21  5.79  8.12
75 11 22 18.21 17.29 10.37  8.71 13.42  9.25  9.38 11.96 11.63 11.12 18.75 19.00
75 11 23 14.29  7.50 12.21  5.83  8.33  5.66  9.21  5.75 10.29  9.38 12.25 14.25
75 11 24  9.17 10.88  8.71  3.33 10.13  5.13 10.92  8.17  8.63  8.54 14.92 17.83
75 11 25 13.13 15.37  9.83  5.96 12.42  6.17 11.87  8.50 10.41  8.21 15.29 17.16
75 11 26 14.83 11.38  7.92  4.42 10.79  6.00 12.00  7.21  9.54  8.21 15.79 17.08
75 11 27 19.00 18.41 16.46  9.71 19.46 10.50 18.66 12.29 14.92 14.58 20.17 28.42
75 11 28  7.50  6.25  6.34  2.50  6.96  3.25 10.83  5.41  8.54  6.92  8.67 21.37
75 11 29  6.38  4.63  4.83  0.17  3.63  0.92  8.38  1.87  5.00  5.21  7.67 20.04
75 11 30 10.96 10.34  6.71  0.71  8.00  4.25 10.63  4.04  6.34  5.21  8.79 16.25
75 12  1 20.30 20.04 18.16  8.54 18.91  9.71 13.96 11.00 14.17 10.17 17.71 21.04
75 12  2 26.96 22.08 20.67 14.33 19.55 12.92 16.62 16.88 15.83 17.83 26.38 36.08
75 12  3 14.09 10.04 13.54  5.83  7.62  4.04 10.46  6.92  8.00  6.92 12.38 23.00
